,cross_val,is_stand,fold,k,weight,metric,acc,f1
348,StratifiedKFold,True,2,3,uniform,euclidean,0.7278645833333334,0.687145727132196
349,StratifiedKFold,True,2,3,uniform,manhattan,0.7252604166666666,0.6825393440213186
350,StratifiedKFold,True,2,3,distance,euclidean,0.7473958333333333,0.7089885002298981
351,StratifiedKFold,True,2,3,distance,manhattan,0.7057291666666666,0.664220704127187
352,StratifiedKFold,True,2,3,mma,euclidean,0.73828125,0.6985732836587136
353,StratifiedKFold,True,2,3,mma,manhattan,0.7018229166666667,0.6511125540932405
354,StratifiedKFold,True,2,4,uniform,euclidean,0.7083333333333334,0.6351171751762678
355,StratifiedKFold,True,2,4,uniform,manhattan,0.73828125,0.6681552037050759
356,StratifiedKFold,True,2,4,distance,euclidean,0.73828125,0.6903780171345058
357,StratifiedKFold,True,2,4,distance,manhattan,0.6940104166666667,0.6527926190469981
358,StratifiedKFold,True,2,4,mma,euclidean,0.7291666666666667,0.6928755998523439
359,StratifiedKFold,True,2,4,mma,manhattan,0.7252604166666667,0.6842520312046463
360,StratifiedKFold,True,2,5,uniform,euclidean,0.7278645833333333,0.6878668945079642
361,StratifiedKFold,True,2,5,uniform,manhattan,0.7356770833333334,0.6955254243657196
362,StratifiedKFold,True,2,5,distance,euclidean,0.7356770833333334,0.6999587956109695
363,StratifiedKFold,True,2,5,distance,manhattan,0.7291666666666667,0.6833294460612526
